reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,single,single_parent_1_child,single_parent_2_children,couple_no_child,couple_1_child,couple_2_children
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,bg_stock,13053.0000,7608.0000,1320.0000,716.0000,894.0000,587.0000,496.0000
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,bg_stock_with_recognised_kdu,12920.0000,7509.0000,1308.0000,712.0000,891.0000,583.0000,495.0000
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,mean_floor_area_sqm_per_bg,51.8194,42.6163,57.3702,63.8735,56.5843,63.4660,70.1808
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_bruttokaltmiete_eur_per_bg,407.1631,331.4046,436.6442,496.7684,437.2837,509.5206,567.0542
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_bruttokaltmiete_eur_per_sqm,8.1754,8.2470,7.9238,7.8468,7.9154,8.2350,8.1641
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_heizkosten_eur_per_bg,86.3724,66.0641,95.4621,110.2581,94.5989,115.1171,132.0324
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_heizkosten_eur_per_sqm,1.7040,1.6293,1.7450,1.7511,1.7046,1.8616,1.9136
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_kalte_betriebskosten_eur_per_bg,95.2891,72.9012,101.7643,122.4896,107.2386,124.7373,148.3498
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.8861,1.8104,1.8548,1.9415,1.9390,2.0320,2.1528
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_kdu_total_eur_per_bg,493.5356,397.4687,532.1064,607.0266,531.8826,624.6377,699.0866
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_kdu_total_eur_per_person,318.9395,397.4685,255.8147,197.4182,253.5511,194.3328,166.1456
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_kdu_total_eur_per_sqm,9.8795,9.8764,9.6687,9.5978,9.6200,10.0966,10.0777
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_unterkunftskosten_eur_per_bg,311.8740,258.5034,334.8800,374.2789,330.0451,384.7833,418.7044
2026-04,kreis,15002,"Halle (Saale), Stadt",miete,recognised_unterkunftskosten_eur_per_sqm,6.2893,6.4366,6.0689,5.9053,5.9764,6.2030,6.0114
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_bruttokaltmiete_eur_per_bg,400.1745,337.8614,446.1965,510.7733,452.2110,512.8210,562.9215
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_bruttokaltmiete_eur_per_sqm,7.8583,7.8761,7.7372,7.7258,7.7546,7.7936,7.9917
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_heizkosten_eur_per_bg,89.1396,72.7953,101.3774,112.0220,101.0800,123.9712,133.0039
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_heizkosten_eur_per_sqm,1.7453,1.7037,1.7726,1.7135,1.7538,1.8838,1.9136
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_kalte_betriebskosten_eur_per_bg,90.9138,72.3316,104.1089,124.7615,111.4910,123.6681,137.7067
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7741,1.6972,1.8196,1.8975,1.9294,1.8965,1.9797
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_kdu_total_eur_per_bg,489.3141,410.6567,547.5739,622.7952,553.2910,636.7922,695.9254
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_kdu_total_eur_per_sqm,9.6036,9.5798,9.5097,9.4393,9.5084,9.6774,9.9053
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_unterkunftskosten_eur_per_bg,309.2607,265.5298,342.0876,386.0118,340.7200,389.1529,425.2148
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,actual_unterkunftskosten_eur_per_sqm,6.0842,6.1789,5.9175,5.8282,5.8252,5.8971,6.0121
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,bg_stock,11614.0000,7256.0000,1211.0000,606.0000,818.0000,420.0000,375.0000
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,bg_stock_with_recognised_kdu,11432.0000,7110.0000,1200.0000,600.0000,815.0000,418.0000,373.0000
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,mean_floor_area_sqm_per_bg,52.0168,44.2003,57.8673,66.4991,58.7588,66.1052,70.8980
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_bruttokaltmiete_eur_per_bg,387.1665,327.8308,428.6101,492.2837,434.8198,496.8660,539.6288
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_bruttokaltmiete_eur_per_sqm,7.6506,7.6834,7.4916,7.4678,7.5079,7.5993,7.7283
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_heizkosten_eur_per_bg,87.7952,71.6846,99.9699,111.0847,99.3144,121.2267,130.8752
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_heizkosten_eur_per_sqm,1.7209,1.6795,1.7520,1.7009,1.7234,1.8451,1.8833
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_kalte_betriebskosten_eur_per_bg,89.2801,71.1210,101.6291,121.7534,109.3597,122.3574,134.8732
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7457,1.6711,1.7848,1.8513,1.8971,1.8765,1.9452
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_kdu_total_eur_per_bg,474.9617,399.5154,528.5799,603.3683,534.1342,618.0927,670.5040
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_kdu_total_eur_per_person,329.4364,399.5150,254.7694,196.1627,250.8297,191.9494,161.5572
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_kdu_total_eur_per_sqm,9.3715,9.3629,9.2436,9.1688,9.2313,9.4444,9.6115
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_unterkunftskosten_eur_per_bg,297.8863,256.7098,326.9810,370.5303,325.4601,374.5086,404.7557
2026-04,kreis,15003,"Magdeburg, Landeshauptstadt",miete,recognised_unterkunftskosten_eur_per_sqm,5.9049,6.0123,5.7068,5.6165,5.6108,5.7227,5.7831
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_bruttokaltmiete_eur_per_bg,340.1041,288.3781,370.5826,433.4000,382.9673,458.1747,498.1008
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_bruttokaltmiete_eur_per_sqm,6.8079,6.8421,6.5065,6.4220,6.6958,7.1887,7.2543
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_heizkosten_eur_per_bg,90.5322,74.8422,104.0322,107.3429,101.3812,116.5864,145.4685
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_heizkosten_eur_per_sqm,1.8420,1.8191,1.8443,1.6346,1.8102,1.8355,2.1281
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_kalte_betriebskosten_eur_per_bg,77.9858,63.6782,84.5213,96.9092,93.4049,116.2192,125.9460
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_kalte_betriebskosten_eur_per_sqm,1.5546,1.5115,1.4968,1.4270,1.6540,1.8390,1.8366
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_kdu_total_eur_per_bg,430.6363,363.2203,474.6148,540.7429,484.3484,574.7611,643.5693
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_kdu_total_eur_per_sqm,8.6499,8.6612,8.3508,8.0567,8.5060,9.0242,9.3824
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_unterkunftskosten_eur_per_bg,262.1183,224.6999,286.0613,336.4908,289.5624,341.9555,372.1548
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,actual_unterkunftskosten_eur_per_sqm,5.2533,5.3306,5.0098,4.9951,5.0418,5.3498,5.4177
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,bg_stock,2806.0000,1753.0000,282.0000,112.0000,274.0000,93.0000,89.0000
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,bg_stock_with_recognised_kdu,2639.0000,1618.0000,274.0000,108.0000,262.0000,91.0000,87.0000
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,mean_floor_area_sqm_per_bg,52.0373,44.2385,58.3547,69.4306,59.6174,65.7876,70.8452
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_bruttokaltmiete_eur_per_bg,327.3733,277.0627,361.8388,413.8395,366.6197,435.5403,479.0615
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_bruttokaltmiete_eur_per_sqm,6.6089,6.6411,6.3749,6.1991,6.4737,6.9010,7.0281
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_heizkosten_eur_per_bg,86.6446,71.9805,98.4142,103.9679,96.1965,111.0690,135.0369
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_heizkosten_eur_per_sqm,1.7721,1.7584,1.7534,1.5902,1.7259,1.7604,1.9735
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_kalte_betriebskosten_eur_per_bg,77.8232,63.4645,84.3607,96.9092,93.3509,116.2192,125.9460
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5515,1.5071,1.4948,1.4270,1.6534,1.8390,1.8366
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_kdu_total_eur_per_bg,414.0179,349.0432,460.2530,517.8074,462.8162,546.6093,614.0984
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_kdu_total_eur_per_person,288.7642,349.0431,223.6898,168.6501,222.2357,173.8526,148.0679
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_kdu_total_eur_per_sqm,8.3810,8.3995,8.1283,7.7893,8.1996,8.6613,9.0016
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_unterkunftskosten_eur_per_bg,249.5501,213.5982,277.4781,316.9304,273.2688,319.3211,353.1155
2026-04,kreis,15081,Altmarkkreis Salzwedel,miete,recognised_unterkunftskosten_eur_per_sqm,5.0574,5.1341,4.8801,4.7721,4.8203,5.0620,5.1915
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_bruttokaltmiete_eur_per_bg,373.0413,313.6430,408.0095,484.5999,405.2374,481.1010,519.4988
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_bruttokaltmiete_eur_per_sqm,7.3161,7.1362,7.4335,7.4389,7.2309,7.8393,8.0074
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_heizkosten_eur_per_bg,96.3569,76.4711,111.0119,131.2012,105.3226,126.0776,156.4107
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_heizkosten_eur_per_sqm,1.8792,1.7460,2.0506,2.0758,1.8785,2.0745,2.4040
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_kalte_betriebskosten_eur_per_bg,89.4713,70.8402,99.7955,113.4591,100.5847,125.9689,138.5144
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_kalte_betriebskosten_eur_per_sqm,1.7540,1.6312,1.8286,1.7872,1.8182,2.0695,2.1277
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_kdu_total_eur_per_bg,469.3983,390.1140,519.0214,615.8011,510.5600,607.1786,675.9095
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_kdu_total_eur_per_sqm,9.1953,8.8822,9.4841,9.5147,9.1094,9.9138,10.4114
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_unterkunftskosten_eur_per_bg,283.5701,242.8028,308.2140,371.1408,304.6527,355.1321,380.9844
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,actual_unterkunftskosten_eur_per_sqm,5.5621,5.5050,5.6050,5.6517,5.4127,5.7698,5.8797
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,bg_stock,5880.0000,3703.0000,582.0000,259.0000,474.0000,227.0000,169.0000
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,bg_stock_with_recognised_kdu,5595.0000,3449.0000,571.0000,255.0000,468.0000,223.0000,167.0000
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,mean_floor_area_sqm_per_bg,52.4592,45.4769,56.9483,66.6371,58.1910,63.0832,67.5091
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_bruttokaltmiete_eur_per_bg,362.5796,306.8056,392.1213,462.3831,392.2343,463.7133,507.1580
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_bruttokaltmiete_eur_per_sqm,7.1583,7.0139,7.2037,7.1725,7.0333,7.6090,7.8621
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_heizkosten_eur_per_bg,90.9577,72.5245,104.5470,125.5433,98.7537,116.3716,148.5195
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_heizkosten_eur_per_sqm,1.7839,1.6664,1.9386,1.9869,1.7725,1.9166,2.2902
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_kalte_betriebskosten_eur_per_bg,89.1677,70.5141,99.7430,113.1473,100.4793,125.4869,138.0540
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7480,1.6238,1.8276,1.7831,1.8162,2.0622,2.1226
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_kdu_total_eur_per_bg,453.5372,379.3301,496.6683,587.9264,490.9879,580.0849,655.6774
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_kdu_total_eur_per_person,312.3484,379.3299,239.8840,192.4874,236.7746,185.2996,158.8384
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_kdu_total_eur_per_sqm,8.9422,8.6802,9.1422,9.1594,8.8058,9.5256,10.1522
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_unterkunftskosten_eur_per_bg,273.4118,236.2914,292.3784,349.2358,291.7550,338.2265,369.1040
2026-04,kreis,15082,Anhalt - Bitterfeld,miete,recognised_unterkunftskosten_eur_per_sqm,5.4103,5.3901,5.3761,5.3894,5.2172,5.5468,5.7395
2026-04,kreis,15083,Börde,miete,actual_bruttokaltmiete_eur_per_bg,367.0508,305.9068,409.1378,468.4311,404.7323,489.9057,530.4973
2026-04,kreis,15083,Börde,miete,actual_bruttokaltmiete_eur_per_sqm,6.9937,6.9696,7.0023,6.9052,7.1994,7.1104,7.0308
2026-04,kreis,15083,Börde,miete,actual_heizkosten_eur_per_bg,90.5646,73.2737,103.4519,114.8979,100.1184,115.3880,130.4870
2026-04,kreis,15083,Börde,miete,actual_heizkosten_eur_per_sqm,1.7307,1.6865,1.7868,1.7563,1.7256,1.7732,1.7828
2026-04,kreis,15083,Börde,miete,actual_kalte_betriebskosten_eur_per_bg,73.8032,60.0098,81.3045,95.0210,84.3026,95.6723,108.4543
2026-04,kreis,15083,Börde,miete,actual_kalte_betriebskosten_eur_per_sqm,1.4081,1.3821,1.3834,1.4354,1.4418,1.4634,1.4753
2026-04,kreis,15083,Börde,miete,actual_kdu_total_eur_per_bg,457.6153,379.1806,512.5897,583.3290,504.8507,605.2937,660.9843
2026-04,kreis,15083,Börde,miete,actual_kdu_total_eur_per_sqm,8.7244,8.6561,8.7891,8.6615,8.9250,8.8836,8.8136
2026-04,kreis,15083,Börde,miete,actual_unterkunftskosten_eur_per_bg,293.2476,245.8970,327.8332,373.4101,320.4296,394.2334,422.0430
2026-04,kreis,15083,Börde,miete,actual_unterkunftskosten_eur_per_sqm,5.5856,5.5874,5.6190,5.4698,5.7576,5.6470,5.5555
2026-04,kreis,15083,Börde,miete,bg_stock,3840.0000,2375.0000,387.0000,210.0000,320.0000,126.0000,116.0000
2026-04,kreis,15083,Börde,miete,bg_stock_with_recognised_kdu,3766.0000,2311.0000,385.0000,209.0000,317.0000,125.0000,115.0000
2026-04,kreis,15083,Börde,miete,mean_floor_area_sqm_per_bg,54.4093,45.7466,59.6778,68.6811,60.2123,68.9847,76.3704
2026-04,kreis,15083,Börde,miete,recognised_bruttokaltmiete_eur_per_bg,350.8645,293.9250,382.2695,444.7840,382.3124,467.9769,513.7125
2026-04,kreis,15083,Börde,miete,recognised_bruttokaltmiete_eur_per_sqm,6.7413,6.7449,6.6115,6.6093,6.8765,6.8786,6.8407
2026-04,kreis,15083,Börde,miete,recognised_heizkosten_eur_per_bg,85.9593,70.2413,96.3058,110.3710,95.3550,110.5948,124.4922
2026-04,kreis,15083,Börde,miete,recognised_heizkosten_eur_per_sqm,1.6566,1.6270,1.6669,1.6924,1.6555,1.7125,1.6997
2026-04,kreis,15083,Börde,miete,recognised_kalte_betriebskosten_eur_per_bg,71.4718,58.1543,78.1462,93.4605,81.0423,91.0346,106.3865
2026-04,kreis,15083,Börde,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.3685,1.3440,1.3387,1.4133,1.3925,1.4000,1.4475
2026-04,kreis,15083,Börde,miete,recognised_kdu_total_eur_per_bg,436.8238,364.1664,478.5753,555.1549,477.6674,578.5717,638.2047
2026-04,kreis,15083,Börde,miete,recognised_kdu_total_eur_per_person,300.8100,364.1662,233.4515,182.0742,229.4330,188.1525,155.3649
2026-04,kreis,15083,Börde,miete,recognised_kdu_total_eur_per_sqm,8.3978,8.3720,8.2784,8.3016,8.5319,8.5911,8.5404
2026-04,kreis,15083,Börde,miete,recognised_unterkunftskosten_eur_per_bg,279.3927,235.7708,304.1233,351.3235,301.2701,376.9422,407.3260
2026-04,kreis,15083,Börde,miete,recognised_unterkunftskosten_eur_per_sqm,5.3727,5.4009,5.2728,5.1959,5.4840,5.4787,5.3932
2026-04,kreis,15084,Burgenland,miete,actual_bruttokaltmiete_eur_per_bg,368.7851,305.9073,408.5058,453.0154,409.8827,491.3041,533.3839
2026-04,kreis,15084,Burgenland,miete,actual_bruttokaltmiete_eur_per_sqm,7.2743,7.0484,7.6154,7.3843,7.3143,8.0328,7.9720
2026-04,kreis,15084,Burgenland,miete,actual_heizkosten_eur_per_bg,95.1298,77.3769,107.3452,121.6395,103.0663,128.1498,148.7747
2026-04,kreis,15084,Burgenland,miete,actual_heizkosten_eur_per_sqm,1.8533,1.7783,1.9753,1.9574,1.8301,2.0598,2.1557
2026-04,kreis,15084,Burgenland,miete,actual_kalte_betriebskosten_eur_per_bg,91.7235,69.9699,103.8866,108.9992,108.5688,146.2231,143.1560
2026-04,kreis,15084,Burgenland,miete,actual_kalte_betriebskosten_eur_per_sqm,1.7967,1.6352,1.9693,1.7794,1.9312,2.3808,2.1567
2026-04,kreis,15084,Burgenland,miete,actual_kdu_total_eur_per_bg,463.9149,383.2842,515.8511,574.6549,512.9490,619.4540,682.1586
2026-04,kreis,15084,Burgenland,miete,actual_kdu_total_eur_per_sqm,9.1275,8.8266,9.5906,9.3418,9.1445,10.0926,10.1276
2026-04,kreis,15084,Burgenland,miete,actual_unterkunftskosten_eur_per_bg,277.0616,235.9374,304.6192,344.0162,301.3139,345.0810,390.2279
2026-04,kreis,15084,Burgenland,miete,actual_unterkunftskosten_eur_per_sqm,5.4776,5.4131,5.6461,5.6050,5.3832,5.6520,5.8152
2026-04,kreis,15084,Burgenland,miete,bg_stock,6669.0000,4093.0000,697.0000,305.0000,557.0000,239.0000,227.0000
2026-04,kreis,15084,Burgenland,miete,bg_stock_with_recognised_kdu,6450.0000,3906.0000,684.0000,302.0000,550.0000,235.0000,227.0000
2026-04,kreis,15084,Burgenland,miete,mean_floor_area_sqm_per_bg,52.3492,44.9883,56.6684,64.2661,58.1413,63.0407,69.9713
2026-04,kreis,15084,Burgenland,miete,recognised_bruttokaltmiete_eur_per_bg,359.6719,298.6310,398.5157,443.3016,397.4299,476.8576,520.1543
2026-04,kreis,15084,Burgenland,miete,recognised_bruttokaltmiete_eur_per_sqm,7.1294,6.9188,7.4465,7.2386,7.1292,7.8622,7.7769
2026-04,kreis,15084,Burgenland,miete,recognised_heizkosten_eur_per_bg,91.7477,74.8834,103.5440,116.2748,98.6700,122.5164,144.6984
2026-04,kreis,15084,Burgenland,miete,recognised_heizkosten_eur_per_sqm,1.7989,1.7316,1.9195,1.8786,1.7629,1.9762,2.0976
2026-04,kreis,15084,Burgenland,miete,recognised_kalte_betriebskosten_eur_per_bg,90.2392,68.9039,102.3687,107.8441,105.9316,143.0945,139.7630
2026-04,kreis,15084,Burgenland,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7720,1.6149,1.9421,1.7616,1.8896,2.3435,2.1099
2026-04,kreis,15084,Burgenland,miete,recognised_kdu_total_eur_per_bg,451.4196,373.5144,502.0597,559.5765,496.0999,599.3740,664.8527
2026-04,kreis,15084,Burgenland,miete,recognised_kdu_total_eur_per_person,307.3218,373.5142,238.6487,182.7701,237.1270,189.3747,160.0760
2026-04,kreis,15084,Burgenland,miete,recognised_kdu_total_eur_per_sqm,8.9283,8.6504,9.3659,9.1172,8.8920,9.8384,9.8746
2026-04,kreis,15084,Burgenland,miete,recognised_unterkunftskosten_eur_per_bg,269.4327,229.7271,296.1470,335.4575,291.4983,333.7631,380.3914
2026-04,kreis,15084,Burgenland,miete,recognised_unterkunftskosten_eur_per_sqm,5.3574,5.3040,5.5044,5.4770,5.2395,5.5186,5.6670
2026-04,kreis,15085,Harz,miete,actual_bruttokaltmiete_eur_per_bg,363.2164,313.0952,408.8279,469.5484,399.9325,466.4572,519.2859
2026-04,kreis,15085,Harz,miete,actual_bruttokaltmiete_eur_per_sqm,8.2497,8.1061,8.2191,9.1014,8.5455,8.4519,9.2586
2026-04,kreis,15085,Harz,miete,actual_heizkosten_eur_per_bg,91.4991,77.2461,104.2397,118.3024,102.7377,126.7507,148.3929
2026-04,kreis,15085,Harz,miete,actual_heizkosten_eur_per_sqm,2.0742,2.0385,2.0400,2.1433,2.1104,2.2986,2.5488
2026-04,kreis,15085,Harz,miete,actual_kalte_betriebskosten_eur_per_bg,82.1053,70.0768,89.1180,107.8225,90.4984,102.9577,122.5497
2026-04,kreis,15085,Harz,miete,actual_kalte_betriebskosten_eur_per_sqm,1.8991,1.8646,1.7738,2.2851,1.9272,1.8637,2.2388
2026-04,kreis,15085,Harz,miete,actual_kdu_total_eur_per_bg,454.7154,390.3413,513.0677,587.8508,502.6701,593.2080,667.6788
2026-04,kreis,15085,Harz,miete,actual_kdu_total_eur_per_sqm,10.3239,10.1446,10.2591,11.2447,10.6559,10.7505,11.8074
2026-04,kreis,15085,Harz,miete,actual_unterkunftskosten_eur_per_bg,281.1111,243.0184,319.7100,361.7259,309.4341,363.4996,396.7362
2026-04,kreis,15085,Harz,miete,actual_unterkunftskosten_eur_per_sqm,6.3506,6.2415,6.4453,6.8163,6.6183,6.5882,7.0198
2026-04,kreis,15085,Harz,miete,bg_stock,6808.0000,4389.0000,709.0000,298.0000,549.0000,256.0000,182.0000
2026-04,kreis,15085,Harz,miete,bg_stock_with_recognised_kdu,6673.0000,4266.0000,704.0000,297.0000,547.0000,256.0000,181.0000
2026-04,kreis,15085,Harz,miete,mean_floor_area_sqm_per_bg,52.1219,45.3039,58.3825,65.2792,57.8973,66.5378,72.0666
2026-04,kreis,15085,Harz,miete,recognised_bruttokaltmiete_eur_per_bg,348.9228,301.5965,393.8597,448.8544,382.2324,446.7654,498.8560
2026-04,kreis,15085,Harz,miete,recognised_bruttokaltmiete_eur_per_sqm,7.9615,7.8471,7.9460,8.7529,8.1297,8.1887,8.9226
2026-04,kreis,15085,Harz,miete,recognised_heizkosten_eur_per_bg,89.2851,75.4041,101.9641,115.7139,100.2617,122.5940,144.3666
2026-04,kreis,15085,Harz,miete,recognised_heizkosten_eur_per_sqm,2.0325,1.9961,2.0023,2.1053,2.0741,2.2441,2.4937
2026-04,kreis,15085,Harz,miete,recognised_kalte_betriebskosten_eur_per_bg,77.7970,66.2975,85.8541,102.8637,86.6989,98.8655,114.6104
2026-04,kreis,15085,Harz,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7986,1.7691,1.7060,2.1832,1.8480,1.7892,2.0470
2026-04,kreis,15085,Harz,miete,recognised_kdu_total_eur_per_bg,438.2079,377.0007,495.8238,564.5682,482.4941,569.3595,643.2226
2026-04,kreis,15085,Harz,miete,recognised_kdu_total_eur_per_person,315.8223,377.0005,238.2345,184.1082,233.6633,181.2543,156.8941
2026-04,kreis,15085,Harz,miete,recognised_kdu_total_eur_per_sqm,9.9940,9.8432,9.9483,10.8582,10.2038,10.4328,11.4163
2026-04,kreis,15085,Harz,miete,recognised_unterkunftskosten_eur_per_bg,271.1257,235.2990,308.0056,345.9907,295.5335,347.8999,384.2456
2026-04,kreis,15085,Harz,miete,recognised_unterkunftskosten_eur_per_sqm,6.1629,6.0780,6.2400,6.5698,6.2817,6.3995,6.8757
2026-04,kreis,15086,Jerichower Land,miete,actual_bruttokaltmiete_eur_per_bg,366.8335,309.0418,412.9128,468.9799,397.0364,481.1008,517.9351
2026-04,kreis,15086,Jerichower Land,miete,actual_bruttokaltmiete_eur_per_sqm,7.3772,7.3991,7.1559,7.3854,7.4781,7.1782,7.3282
2026-04,kreis,15086,Jerichower Land,miete,actual_heizkosten_eur_per_bg,90.9413,74.0777,100.0643,119.3147,101.0782,128.4262,135.1965
2026-04,kreis,15086,Jerichower Land,miete,actual_heizkosten_eur_per_sqm,1.7950,1.7593,1.7387,1.7938,1.8211,1.9048,1.9908
2026-04,kreis,15086,Jerichower Land,miete,actual_kalte_betriebskosten_eur_per_bg,70.6096,59.0173,78.7102,89.0601,81.0733,92.3746,100.8385
2026-04,kreis,15086,Jerichower Land,miete,actual_kalte_betriebskosten_eur_per_sqm,1.3922,1.3907,1.3516,1.3196,1.4629,1.3668,1.4474
2026-04,kreis,15086,Jerichower Land,miete,actual_kdu_total_eur_per_bg,457.7748,383.1195,512.9771,588.2946,498.1146,609.5271,653.1316
2026-04,kreis,15086,Jerichower Land,miete,actual_kdu_total_eur_per_sqm,9.1721,9.1584,8.8945,9.1793,9.2991,9.0831,9.3190
2026-04,kreis,15086,Jerichower Land,miete,actual_unterkunftskosten_eur_per_bg,296.2238,250.0245,334.2026,379.9198,315.9632,388.7262,417.0966
2026-04,kreis,15086,Jerichower Land,miete,actual_unterkunftskosten_eur_per_sqm,5.9850,6.0085,5.8043,6.0658,6.0152,5.8115,5.8808
2026-04,kreis,15086,Jerichower Land,miete,bg_stock,2668.0000,1664.0000,228.0000,138.0000,221.0000,110.0000,86.0000
2026-04,kreis,15086,Jerichower Land,miete,bg_stock_with_recognised_kdu,2622.0000,1631.0000,225.0000,136.0000,218.0000,109.0000,86.0000
2026-04,kreis,15086,Jerichower Land,miete,mean_floor_area_sqm_per_bg,52.2665,44.2478,58.5588,68.0807,56.4316,68.5596,70.9474
2026-04,kreis,15086,Jerichower Land,miete,recognised_bruttokaltmiete_eur_per_bg,346.6577,292.7253,390.5639,438.2663,375.2273,439.8089,497.3393
2026-04,kreis,15086,Jerichower Land,miete,recognised_bruttokaltmiete_eur_per_sqm,7.0320,7.0847,6.8225,6.8807,7.0375,6.6458,7.0754
2026-04,kreis,15086,Jerichower Land,miete,recognised_heizkosten_eur_per_bg,90.4444,73.6253,98.9106,119.1338,100.2768,128.4262,135.1965
