reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,1_person,2_persons,3_persons,4_persons,5_persons,6_or_more_persons
2026-04,kreis,09678,Schweinfurt,miete,actual_heizkosten_eur_per_bg,100.7821,72.9702,98.8484,121.9018,137.5021,169.2771,205.9396
2026-04,kreis,09678,Schweinfurt,miete,actual_heizkosten_eur_per_sqm,1.6660,1.6119,1.5817,1.6481,1.7560,2.1658,2.0151
2026-04,kreis,09678,Schweinfurt,miete,actual_kalte_betriebskosten_eur_per_bg,81.7124,60.7608,77.6637,108.7300,104.5731,125.6684,153.3332
2026-04,kreis,09678,Schweinfurt,miete,actual_kalte_betriebskosten_eur_per_sqm,1.3608,1.3475,1.2682,1.4131,1.3139,1.6390,1.5434
2026-04,kreis,09678,Schweinfurt,miete,actual_kdu_total_eur_per_bg,631.9402,467.1975,642.6252,778.5413,852.7694,938.8734,1184.9900
2026-04,kreis,09678,Schweinfurt,miete,actual_kdu_total_eur_per_person,363.1821,467.1975,321.3126,259.5138,213.1924,187.7747,180.5621
2026-04,kreis,09678,Schweinfurt,miete,actual_kdu_total_eur_per_sqm,10.3101,10.2577,10.1888,10.0381,10.8173,11.6111,10.2066
2026-04,kreis,09678,Schweinfurt,miete,actual_unterkunftskosten_eur_per_bg,449.4457,333.4665,466.1131,547.9095,610.6942,643.9279,825.7172
2026-04,kreis,09678,Schweinfurt,miete,actual_unterkunftskosten_eur_per_sqm,7.2833,7.2983,7.3390,6.9769,7.7474,7.8064,6.6482
2026-04,kreis,09678,Schweinfurt,miete,bg_stock,960.0000,472.0000,186.0000,138.0000,76.0000,40.0000,48.0000
2026-04,kreis,09678,Schweinfurt,miete,bg_stock_with_recognised_kdu,919.0000,452.0000,180.0000,131.0000,71.0000,38.0000,47.0000
2026-04,kreis,09678,Schweinfurt,miete,bg_stock_with_recognised_kdu_and_floor_area,856.0000,415.0000,170.0000,125.0000,67.0000,36.0000,43.0000
2026-04,kreis,09678,Schweinfurt,miete,mean_floor_area_sqm_per_bg,69.6040,54.5422,70.0824,83.7840,92.5970,97.8333,112.3953
2026-04,kreis,09678,Schweinfurt,miete,mean_floor_area_sqm_per_person,40.9707,54.5422,35.0412,27.9280,23.1493,19.5667,17.0349
2026-04,kreis,09678,Schweinfurt,miete,recognised_bruttokaltmiete_eur_per_bg,518.2788,387.2716,530.7346,643.3667,670.2510,762.4716,954.8177
2026-04,kreis,09678,Schweinfurt,miete,recognised_bruttokaltmiete_eur_per_sqm,8.5071,8.5386,8.4320,8.2534,8.7230,9.4169,8.1386
2026-04,kreis,09678,Schweinfurt,miete,recognised_heizkosten_eur_per_bg,98.4386,71.2082,96.1029,119.8381,131.2894,167.7613,203.9396
2026-04,kreis,09678,Schweinfurt,miete,recognised_heizkosten_eur_per_sqm,1.6334,1.5818,1.5442,1.6208,1.6951,2.1498,1.9928
2026-04,kreis,09678,Schweinfurt,miete,recognised_kalte_betriebskosten_eur_per_bg,79.8984,59.0436,76.6503,107.2262,99.7427,125.3647,149.9928
2026-04,kreis,09678,Schweinfurt,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.3344,1.3150,1.2537,1.3945,1.2700,1.6363,1.5130
2026-04,kreis,09678,Schweinfurt,miete,recognised_kdu_total_eur_per_bg,616.7174,458.4798,626.8375,763.2048,801.5404,930.2329,1158.7572
2026-04,kreis,09678,Schweinfurt,miete,recognised_kdu_total_eur_per_person,355.3369,458.4798,313.4187,254.4016,200.3851,186.0466,176.2255
2026-04,kreis,09678,Schweinfurt,miete,recognised_kdu_total_eur_per_sqm,10.1405,10.1204,9.9762,9.8742,10.4182,11.5667,10.1313
2026-04,kreis,09678,Schweinfurt,miete,recognised_unterkunftskosten_eur_per_bg,438.3804,328.2280,454.0842,536.1405,570.5083,637.1068,804.8249
2026-04,kreis,09678,Schweinfurt,miete,recognised_unterkunftskosten_eur_per_sqm,7.1727,7.2237,7.1783,6.8589,7.4530,7.7806,6.6256
2026-04,kreis,09679,Würzburg,miete,actual_bruttokaltmiete_eur_per_bg,516.8364,376.0869,549.8140,637.8289,735.2574,773.7418,976.6312
2026-04,kreis,09679,Würzburg,miete,actual_bruttokaltmiete_eur_per_sqm,9.8135,10.2298,9.5199,9.5434,8.9445,9.4220,9.3555
2026-04,kreis,09679,Würzburg,miete,actual_heizkosten_eur_per_bg,79.1888,54.8387,83.1067,107.0098,125.1462,123.2361,131.5181
2026-04,kreis,09679,Würzburg,miete,actual_heizkosten_eur_per_sqm,1.4883,1.4710,1.4607,1.5532,1.5538,1.5087,1.4765
2026-04,kreis,09679,Würzburg,miete,actual_kalte_betriebskosten_eur_per_bg,74.2370,50.1207,82.2209,92.7336,111.3022,118.0834,149.5832
2026-04,kreis,09679,Würzburg,miete,actual_kalte_betriebskosten_eur_per_sqm,1.4409,1.4335,1.4034,1.4276,1.4236,1.5299,1.7157
2026-04,kreis,09679,Würzburg,miete,actual_kdu_total_eur_per_bg,596.0252,430.9256,632.9207,744.8387,860.4036,896.9778,1108.1493
2026-04,kreis,09679,Würzburg,miete,actual_kdu_total_eur_per_person,344.5970,430.9256,316.4604,248.2796,215.1009,179.3956,168.4134
2026-04,kreis,09679,Würzburg,miete,actual_kdu_total_eur_per_sqm,11.3019,11.7008,10.9806,11.0965,10.4984,10.9307,10.8320
2026-04,kreis,09679,Würzburg,miete,actual_unterkunftskosten_eur_per_bg,442.5994,325.9662,467.5930,545.0953,623.9553,655.6584,827.0479
2026-04,kreis,09679,Würzburg,miete,actual_unterkunftskosten_eur_per_sqm,8.3726,8.7963,8.1165,8.1157,7.5210,7.8921,7.6398
2026-04,kreis,09679,Würzburg,miete,bg_stock,1791.0000,921.0000,345.0000,233.0000,134.0000,82.0000,76.0000
2026-04,kreis,09679,Würzburg,miete,bg_stock_with_recognised_kdu,1608.0000,807.0000,325.0000,209.0000,125.0000,74.0000,68.0000
2026-04,kreis,09679,Würzburg,miete,bg_stock_with_recognised_kdu_and_floor_area,1429.0000,700.0000,303.0000,189.0000,115.0000,67.0000,55.0000
2026-04,kreis,09679,Würzburg,miete,mean_floor_area_sqm_per_bg,62.2442,45.8943,67.0858,75.5079,89.3304,94.3284,102.3636
2026-04,kreis,09679,Würzburg,miete,mean_floor_area_sqm_per_person,36.2005,45.8943,33.5429,25.1693,22.3326,18.8657,15.4869
2026-04,kreis,09679,Würzburg,miete,recognised_bruttokaltmiete_eur_per_bg,504.3944,369.7247,534.4656,616.2908,713.2606,752.3578,961.1791
2026-04,kreis,09679,Würzburg,miete,recognised_bruttokaltmiete_eur_per_sqm,9.6529,10.1271,9.3200,9.2961,8.6973,9.2171,9.2070
2026-04,kreis,09679,Würzburg,miete,recognised_heizkosten_eur_per_bg,78.0650,53.9679,82.7043,104.1643,124.4687,119.2631,131.5181
2026-04,kreis,09679,Würzburg,miete,recognised_heizkosten_eur_per_sqm,1.4738,1.4586,1.4554,1.5176,1.5469,1.4643,1.4765
2026-04,kreis,09679,Würzburg,miete,recognised_kalte_betriebskosten_eur_per_bg,72.9406,49.3931,80.5737,89.4236,109.7223,118.0834,148.5115
2026-04,kreis,09679,Würzburg,miete,recognised_kalte_betriebskosten_eur_per_sqm,1.4230,1.4222,1.3761,1.3925,1.4048,1.5299,1.7035
2026-04,kreis,09679,Würzburg,miete,recognised_kdu_total_eur_per_bg,582.4595,423.6926,617.1699,720.4551,837.7294,871.6209,1092.6972
2026-04,kreis,09679,Würzburg,miete,recognised_kdu_total_eur_per_person,337.5388,423.6926,308.5849,240.1517,209.4323,174.3242,165.9069
2026-04,kreis,09679,Würzburg,miete,recognised_kdu_total_eur_per_sqm,11.1267,11.5857,10.7754,10.8137,10.2441,10.6814,10.6834
2026-04,kreis,09679,Würzburg,miete,recognised_unterkunftskosten_eur_per_bg,431.4538,320.3317,453.8919,526.8672,603.5383,634.2745,812.6676
2026-04,kreis,09679,Würzburg,miete,recognised_unterkunftskosten_eur_per_sqm,8.2299,8.7049,7.9440,7.9036,7.2924,7.6872,7.5034
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_bruttokaltmiete_eur_per_bg,623.7326,488.0786,652.0918,763.2234,837.6497,973.0902,1187.0531
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_bruttokaltmiete_eur_per_sqm,13.7300,14.7821,12.5980,12.7201,12.8118,12.6779,12.7083
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_heizkosten_eur_per_bg,97.4501,71.8249,103.1380,128.7772,139.9533,156.6198,182.4195
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_heizkosten_eur_per_sqm,2.0545,2.0728,1.9333,2.1175,2.1935,2.0841,2.0181
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_kalte_betriebskosten_eur_per_bg,93.4481,69.2231,102.3142,117.2691,133.4673,149.9669,171.4597
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_kalte_betriebskosten_eur_per_sqm,1.9940,2.0302,1.9821,1.8641,2.0988,1.9413,1.8484
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_kdu_total_eur_per_bg,721.1827,559.9036,755.2299,892.0006,977.6030,1129.7100,1369.4726
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_kdu_total_eur_per_person,439.6613,559.9036,377.6149,297.3335,244.4007,225.9420,206.6529
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_kdu_total_eur_per_sqm,15.7845,16.8550,14.5313,14.8376,15.0054,14.7620,14.7264
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_unterkunftskosten_eur_per_bg,530.2845,418.8555,549.7777,645.9544,704.1824,823.1234,1015.5933
2026-04,kreis,09761,"Augsburg, Stadt",miete,actual_unterkunftskosten_eur_per_sqm,11.7360,12.7519,10.6159,10.8560,10.7130,10.7366,10.8598
2026-04,kreis,09761,"Augsburg, Stadt",miete,bg_stock,9317.0000,4745.0000,2091.0000,1181.0000,678.0000,368.0000,254.0000
2026-04,kreis,09761,"Augsburg, Stadt",miete,bg_stock_with_recognised_kdu,9138.0000,4643.0000,2059.0000,1157.0000,668.0000,360.0000,251.0000
2026-04,kreis,09761,"Augsburg, Stadt",miete,bg_stock_with_recognised_kdu_and_floor_area,8355.0000,4186.0000,1905.0000,1079.0000,610.0000,336.0000,239.0000
2026-04,kreis,09761,"Augsburg, Stadt",miete,mean_floor_area_sqm_per_bg,53.8079,41.1111,57.9743,66.8749,72.9295,82.0149,95.5272
2026-04,kreis,09761,"Augsburg, Stadt",miete,mean_floor_area_sqm_per_person,32.4905,41.1111,28.9871,22.2916,18.2324,16.4030,14.4794
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_bruttokaltmiete_eur_per_bg,597.1220,467.3256,622.1505,729.5129,812.0740,922.8086,1143.3358
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_bruttokaltmiete_eur_per_sqm,13.2461,14.3032,12.0954,12.1632,12.4809,12.1421,12.2984
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_heizkosten_eur_per_bg,95.9543,70.4274,102.0814,126.3186,137.9720,156.0592,179.8934
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_heizkosten_eur_per_sqm,2.0205,2.0249,1.9210,2.0812,2.1779,2.0766,1.9800
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_kalte_betriebskosten_eur_per_bg,92.4653,68.1811,101.3566,116.3193,132.6049,149.2342,170.5354
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.9717,1.9991,1.9678,1.8492,2.0856,1.9317,1.8403
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_kdu_total_eur_per_bg,693.0763,537.7530,724.2318,855.8315,950.0460,1078.8677,1323.2292
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_kdu_total_eur_per_person,422.2879,537.7530,362.1159,285.2772,237.5115,215.7735,199.5277
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_kdu_total_eur_per_sqm,15.2666,16.3280,14.0165,14.2443,14.6589,14.2187,14.2784
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_unterkunftskosten_eur_per_bg,504.6567,399.1445,520.7939,613.1937,679.4691,773.5744,972.8004
2026-04,kreis,09761,"Augsburg, Stadt",miete,recognised_unterkunftskosten_eur_per_sqm,11.2744,12.3041,10.1276,10.3140,10.3953,10.2103,10.4581
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_bruttokaltmiete_eur_per_bg,540.3689,438.9915,567.0836,661.4742,757.6379,800.8223,964.3081
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_bruttokaltmiete_eur_per_sqm,10.0536,9.5923,10.0431,10.5682,10.8742,11.4680,12.9664
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_heizkosten_eur_per_bg,83.3278,65.2074,91.1602,111.7818,130.5060,117.1967,118.3125
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_heizkosten_eur_per_sqm,1.5673,1.4547,1.6611,1.7379,1.8737,1.6908,1.5835
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_kalte_betriebskosten_eur_per_bg,94.6010,77.3616,106.3587,109.5176,127.7525,155.1030,129.8750
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7833,1.7377,1.8536,1.7445,1.8138,2.2596,1.6628
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_kdu_total_eur_per_bg,623.6967,504.1989,658.2438,773.2560,888.1438,918.0190,1082.6206
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_kdu_total_eur_per_person,399.8884,504.1989,329.1219,257.7520,222.0360,183.6038,160.7668
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_kdu_total_eur_per_sqm,11.6209,11.0470,11.7042,12.3061,12.7479,13.1588,14.5499
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_unterkunftskosten_eur_per_bg,445.7679,361.6299,460.7249,551.9566,629.8854,645.7193,834.4331
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,actual_unterkunftskosten_eur_per_sqm,8.2703,7.8545,8.1895,8.8237,9.0604,9.2084,11.3036
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,bg_stock,938.0000,519.0000,202.0000,95.0000,53.0000,30.0000,39.0000
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,bg_stock_with_recognised_kdu,895.0000,488.0000,198.0000,95.0000,52.0000,30.0000,32.0000
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,bg_stock_with_recognised_kdu_and_floor_area,895.0000,488.0000,198.0000,95.0000,52.0000,30.0000,32.0000
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,mean_floor_area_sqm_per_bg,55.6011,47.8279,59.1111,64.8947,72.3654,73.3000,81.0000
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,mean_floor_area_sqm_per_person,36.8931,47.8279,29.5556,21.6316,18.0913,14.6600,12.2422
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_bruttokaltmiete_eur_per_bg,518.0585,422.2524,543.8061,625.0798,711.4896,778.4890,943.5894
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_bruttokaltmiete_eur_per_sqm,9.6860,9.2786,9.6797,10.0136,10.2225,11.1098,12.7577
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_heizkosten_eur_per_bg,82.0324,63.9561,88.4138,111.7292,130.5060,117.1967,118.3125
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_heizkosten_eur_per_sqm,1.5427,1.4322,1.6056,1.7371,1.8737,1.6908,1.5835
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_kalte_betriebskosten_eur_per_bg,93.5453,76.9504,103.6651,107.2987,127.7525,155.1030,129.8750
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7607,1.7237,1.7997,1.7156,1.8138,2.2596,1.6628
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_kdu_total_eur_per_bg,600.0909,486.2085,632.2199,736.8089,841.9956,895.6857,1061.9019
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_kdu_total_eur_per_person,384.9747,486.2085,316.1099,245.6030,210.4989,179.1371,157.5155
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_kdu_total_eur_per_sqm,11.2286,10.7108,11.2853,11.7507,12.0962,12.8005,14.3412
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_unterkunftskosten_eur_per_bg,424.5131,345.3020,440.1410,517.7811,583.7371,623.3860,813.7144
2026-04,kreis,09762,"Kaufbeuren, Stadt",miete,recognised_unterkunftskosten_eur_per_sqm,7.9253,7.5549,7.8800,8.2980,8.4087,8.8502,11.0949
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_bruttokaltmiete_eur_per_bg,556.1685,439.3709,627.9481,711.2988,762.0852,746.3568,1097.9558
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_bruttokaltmiete_eur_per_sqm,11.8783,12.2428,11.3394,11.6687,12.6702,9.9743,10.2376
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_heizkosten_eur_per_bg,81.8112,54.7852,101.0161,121.0408,128.5912,133.1823,148.6992
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_heizkosten_eur_per_sqm,1.6069,1.4456,1.7277,1.8494,1.9180,1.8506,1.4318
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_kalte_betriebskosten_eur_per_bg,93.9751,71.0366,112.3362,121.3947,130.3088,135.8958,180.6133
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_kalte_betriebskosten_eur_per_sqm,1.9697,1.9137,2.0246,2.0483,2.1075,1.9801,1.8069
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_kdu_total_eur_per_bg,637.9797,494.1561,728.9642,832.3396,890.6765,879.5390,1246.6550
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_kdu_total_eur_per_person,407.2463,494.1561,364.4821,277.4465,222.6691,175.9078,189.6466
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_kdu_total_eur_per_sqm,13.4852,13.6884,13.0671,13.5181,14.5881,11.8248,11.6694
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_unterkunftskosten_eur_per_bg,462.1934,368.3343,515.6118,589.9041,631.7765,610.4610,917.3425
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,actual_unterkunftskosten_eur_per_sqm,9.9086,10.3292,9.3148,9.6204,10.5627,7.9942,8.4307
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,bg_stock,1262.0000,694.0000,270.0000,170.0000,68.0000,32.0000,28.0000
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,bg_stock_with_recognised_kdu,1205.0000,658.0000,260.0000,167.0000,65.0000,31.0000,24.0000
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,bg_stock_with_recognised_kdu_and_floor_area,1076.0000,559.0000,249.0000,158.0000,62.0000,26.0000,22.0000
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,mean_floor_area_sqm_per_bg,57.4033,45.4937,63.1606,70.0570,75.8387,84.8846,119.5455
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,mean_floor_area_sqm_per_person,36.2462,45.4937,31.5803,23.3523,18.9597,16.9769,18.1726
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_bruttokaltmiete_eur_per_bg,532.7042,422.2841,604.2754,671.7453,735.7911,725.8045,1017.7550
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_bruttokaltmiete_eur_per_sqm,11.5132,11.9090,10.9884,11.1448,12.3765,9.7762,9.6616
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_heizkosten_eur_per_bg,80.2107,53.9593,97.6598,119.7522,127.6374,130.7435,142.0433
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_heizkosten_eur_per_sqm,1.5760,1.4273,1.6619,1.8285,1.8996,1.8090,1.3837
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_kalte_betriebskosten_eur_per_bg,91.9146,68.8445,110.2736,119.4026,129.5011,134.5194,177.4342
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.9350,1.8685,1.9969,2.0185,2.1075,1.9801,1.7842
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_kdu_total_eur_per_bg,612.9149,476.2434,701.9353,791.4975,863.4285,856.5481,1159.7983
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_kdu_total_eur_per_person,391.9060,476.2434,350.9676,263.8325,215.8571,171.3096,176.0677
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_kdu_total_eur_per_sqm,13.0892,13.3362,12.6503,12.9734,14.2761,11.5852,11.0453
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_unterkunftskosten_eur_per_bg,440.7895,353.4396,494.0018,552.3427,606.2900,591.2852,840.3208
2026-04,kreis,09763,"Kempten (Allgäu), Stadt",miete,recognised_unterkunftskosten_eur_per_sqm,9.5782,10.0404,8.9915,9.1263,10.2690,7.7961,7.8774
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_bruttokaltmiete_eur_per_bg,539.8715,404.2727,518.5209,621.6394,729.7841,845.2343,1082.3929
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_bruttokaltmiete_eur_per_sqm,10.4156,10.7832,9.8789,9.9789,10.5566,9.6401,10.9080
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_heizkosten_eur_per_bg,85.2113,61.8237,87.4005,87.7248,118.5990,138.6875,186.6800
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_heizkosten_eur_per_sqm,1.5617,1.5244,1.6342,1.4437,1.6075,1.6127,1.8368
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_kalte_betriebskosten_eur_per_bg,1.3997,1.4586,0.3030,1.6517,0.0000,0.0000,11.5000
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_kalte_betriebskosten_eur_per_sqm,0.0627,0.0795,0.0052,0.0186,0.0000,0.0000,0.5750
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_kdu_total_eur_per_bg,625.0827,466.0964,605.9214,709.3643,848.3831,983.9218,1269.0729
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_kdu_total_eur_per_person,349.4810,466.0964,302.9607,236.4548,212.0958,196.7844,194.2319
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_kdu_total_eur_per_sqm,11.9773,12.3075,11.5131,11.4227,12.1641,11.2528,12.7448
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_unterkunftskosten_eur_per_bg,538.4718,402.8141,518.2179,619.9878,729.7841,845.2343,1070.8929
2026-04,kreis,09764,"Memmingen, Stadt",miete,actual_unterkunftskosten_eur_per_sqm,10.3529,10.7037,9.8737,9.9603,10.5566,9.6401,10.3330
2026-04,kreis,09764,"Memmingen, Stadt",miete,bg_stock,650.0000,300.0000,132.0000,95.0000,71.0000,28.0000,24.0000
2026-04,kreis,09764,"Memmingen, Stadt",miete,bg_stock_with_recognised_kdu,633.0000,290.0000,132.0000,89.0000,70.0000,28.0000,24.0000
2026-04,kreis,09764,"Memmingen, Stadt",miete,bg_stock_with_recognised_kdu_and_floor_area,618.0000,286.0000,128.0000,83.0000,69.0000,28.0000,24.0000
2026-04,kreis,09764,"Memmingen, Stadt",miete,mean_floor_area_sqm_per_bg,59.1181,45.3322,60.0938,70.3494,73.1159,89.3929,103.7917
2026-04,kreis,09764,"Memmingen, Stadt",miete,mean_floor_area_sqm_per_person,33.8213,45.3322,30.0469,23.4498,18.2790,17.8786,15.9331
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_bruttokaltmiete_eur_per_bg,497.8923,373.7680,469.4395,559.7229,670.8436,817.4407,1047.6800
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_bruttokaltmiete_eur_per_sqm,9.6903,10.0698,9.1170,9.2215,9.5958,9.3499,10.5148
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_heizkosten_eur_per_bg,80.1582,58.6840,81.3820,82.1884,112.4176,130.6921,172.3308
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_heizkosten_eur_per_sqm,1.4815,1.4663,1.5345,1.3461,1.5184,1.5133,1.7051
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_kalte_betriebskosten_eur_per_bg,1.3997,1.4586,0.3030,1.6517,0.0000,0.0000,11.5000
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_kalte_betriebskosten_eur_per_sqm,0.0627,0.0795,0.0052,0.0186,0.0000,0.0000,0.5750
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_kdu_total_eur_per_bg,578.0504,432.4520,550.8216,641.9113,783.2611,948.1329,1220.0108
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_kdu_total_eur_per_person,322.7928,432.4520,275.4108,213.9704,195.8153,189.6266,187.6057
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_kdu_total_eur_per_sqm,11.1718,11.5361,10.6515,10.5676,11.1142,10.8633,12.2199
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_unterkunftskosten_eur_per_bg,496.4926,372.3094,469.1365,558.0712,670.8436,817.4407,1036.1800
2026-04,kreis,09764,"Memmingen, Stadt",miete,recognised_unterkunftskosten_eur_per_sqm,9.6275,9.9903,9.1118,9.2029,9.5958,9.3499,9.9398
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_bruttokaltmiete_eur_per_bg,656.8250,474.9163,641.9345,785.3411,876.3944,1003.5312,1266.2134
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_bruttokaltmiete_eur_per_sqm,10.8484,10.6532,10.6328,11.5090,11.2794,10.5523,11.3117
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_heizkosten_eur_per_bg,96.8758,66.8513,102.2350,120.1545,132.7771,134.4323,168.1266
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_heizkosten_eur_per_sqm,1.6142,1.4723,1.8198,1.7215,1.7493,1.4076,1.4565
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_kalte_betriebskosten_eur_per_bg,86.4247,64.5778,89.3622,104.5550,113.7227,123.3217,124.6184
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_kalte_betriebskosten_eur_per_sqm,1.4535,1.4216,1.5299,1.5309,1.5419,1.2053,1.1400
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_kdu_total_eur_per_bg,753.7008,541.7677,744.1695,905.4955,1009.1714,1137.9635,1434.3400
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_kdu_total_eur_per_person,409.2561,541.7677,372.0848,301.8318,252.2929,227.5927,209.3645
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_kdu_total_eur_per_sqm,12.4626,12.1255,12.4525,13.2305,13.0287,11.9600,12.7682
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_unterkunftskosten_eur_per_bg,570.4003,410.3386,552.5723,680.7861,762.6717,880.2096,1141.5950
2026-04,kreis,09771,Aichach - Friedberg,miete,actual_unterkunftskosten_eur_per_sqm,9.3949,9.2316,9.1029,9.9781,9.7375,9.3470,10.1718
